fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
2612339,"Paramount Foods, LLC",PF SNACKS,,0814719018078,"CRANBERRIES, SUGAR, SUNFLOWER OIL",,40.0,GRM,1/4 Cup (40g),Wholesome Snacks,LI,30 oz,2023-06-23,2023-07-13,United States,,,,
2612355,"Paramount Foods, LLC",PF SNACKS,,0814719019273,ORGANIC RAW SUNFLOWER KERNELS,,28.0,GRM,3 Tbsp. (28g),"Popcorn, Peanuts, Seeds & Related Snacks",LI,16 oz,2023-06-23,2023-07-13,United States,,,,
2612505,"Ito, Inc.",KIKKA,,604215903882,"MILLED RICE (WATER, MILLED RICE, SUGAR, DISTILLED VINEGAR, RICE VINEGAR, SALT, BROWN SUGAR), VEGAN SALMON (WATER, DEXTRIN, HYDROXYPROPYL STARCH, KONJAC, CARRAGEENAN, LOCUST BEAN GUM, GUAR GUM, GELLAN GUM, XANTHAN GUM, GUM ARABIC, GLUCOSE, POTASSIUM CHLORIDE, AGAR, SALT, SOY SAUCE, SUGAR, ONIONS, ALCOHOL, RICE, RICE MALT, CORN SYRUP, CELERY, CARROTS, YEAST EXTRACT, PAPRIKA, LYCOPENE), VEGAN TUNA (WATER, DEXTRIN, HYDROXYPROPYL STORCH, KONJAC, CARRAGEENAN, LOCUST BEAN GUM, GUAR GUM, GELLAN GUM, XANTHAN GUM, GUM ARABIC, GLUCOSE, POTASSIUM CHLORIDE, AGAR, SALT, SOY SAUCE, SUGAR, ONIONS, ALCOHOL, RICE, RICE MALT, CORN SYRUP, CELERY, CARROTS, YEAST EXTRACT, LYCOPENE), CUCUMBER, AVOCADO, TERIYAKI SAUCE (WATER, SUGAR, SOY SAUCE [WATER, SALT, SOYBEAN, WHEAT], SAKE [WATER, RICE KOJI, SALT), MODIFIED CORN STARCH, CARAMEL COLOR, XANTHAN GUM, LACTIC ACID, SPICES [GROUND GINGER, CHILI POWDER], GARLIC, CITRIC ACID), RED PEPPER MIX (CITRUS PEOL, RED PEPPER, SEA LETTUCE, WHITE SESAME SEED, BLOCK SESAME SEED), GREEN MUSTARD (WATER, HORSE-RADISH, MUSTARD, CORN FLOUR, SPIRULINA), SOY SAUCE (WATER, WHEAT, SOYBEAN, SALT, ALCOHOL), SEAWEED.",,226.8000030517578,GRM,8 oz,Sushi,LI,8 oz/227 g,2023-06-20,2023-07-13,United States,,,,
2612603,"Reed Food Technology, Inc.",HEATH RILES,,698902014852,"SUGAR, SALT, DEHYDRATED HONEY, PAPRIKA, SPICES, DEHYDRATED GARLIC, NATURAL FLAVOR (CHIPOTLE POWDER), REFINED SOYBEAN OIL AND LESS THAN 2% SILICON DIOXIDE ADDED TO PREVENT CAKING.",,2.0,GRM,,Herbs & Spices,LI,12 oz/340 g/16 oz,2023-06-20,2023-07-13,United States,,,,
2612649,"Domestic Cheese Company, Inc.",MONOGRANO FELICETTI,,738023001734,"ORGANIC KAMUT KHORASAN WHEAT SEMOLINA, WATER.",,56.0,GRM,2 oz,Pasta by Shape & Type,LI,17.6 oz/500 g,2023-06-26,2023-07-13,United States,,,,
2612662,"Sovos Brands Intermediate, Inc.",RAO'S,HOMEMADE,747479101721,"ITALIAN WHOLE PEELED TOMATOES, CARAMELIZED ONION, OLIVE OIL, SALT, GARLIC, BASIL, OREGANO.",,125.0,GRM,1/2 cup,Prepared Pasta & Pizza Sauces,LI,24 oz/1.5 lbs/680 g,2023-06-28,2023-07-13,United States,,,,
2612941,"Rancho Meladuco, LLC",RANCHO MELADUCO,,851418008139,MEDJOOL DATES,,40.0,GRM,2 dates,Wholesome Snacks,LI,1 lbs/454 g,2023-06-27,2023-07-13,United States,,,,
2613365,Kellogg Company US,Kellogg's Eggo,,00038000403200,"INGREDIENTS: ENRICHED FLOUR (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), WATER, VEGETABLE OIL (soybean, palm, canola and/or cottonseed), SUGAR, DEXTROSE, CONTAINS 2% OR LESS OF leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), salt, modified food starch, natural flavor, maltodextrin, dried blueberries, whey, vegetable and fruit juice for color, eggs, soy lecithin.  VITAMINS AND MINERALS: Calcium carbonate, iron, vitamin A palmitate, vitamin B6 (pyridoxine hydrochloride), vitamin B12.",,70.0,GRM,2 Waffles,Sweet Bakery Products,GDSN,,2019-04-09,2023-08-31,United States,,UNPREPARED,"[""CONVENIENCE"",""FOOD_SERVICE"",""GROCERY"",""MASS_MERCHANDISING"",""ONLINE""]",Waffles
2613397,LAKEVIEW FARMS INC.,Senor Rico,,00044276042005,"WATER, GELATIN, ADIPIC ACID, CITRIC ACID, SODIUM CITRATE, POTASSIUM SORBATE (MAINTAINS FRESHNESS), ASPARTAME*, ACESULFAME POTASSIUM, SALT.IF LEMON LIME: NATURAL & ARTIFICIAL FLAVOR, YELLOW 5, BLUE 1; IF ORANGE: NATURAL FLAVOR, YELLOW 6; IF BLACK CHERRY: NATURAL & ARTIFICIAL FLAVOR, RED 40, BLUE 1; IF STRAWBERRY: ARTIFICIAL FLAVOR, RED 40.*PHENYLKETONURICS: CONTAINS PHENYLALANINE",,92.0,GRM,1 unit,Desserts/Dessert Sauces/Toppings,GDSN,39 ONZ,2023-07-27,2023-08-31,United States,,READY_TO_EAT,,SF Gel 12pk3.25oz
2613414,The Coca-Cola Company,Fanta,Fanta Grapefruit,00049000048674,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CITRIC ACID, CONCENTRATED GRAPEFRUIT JUICE, SODIUM CITRATE, POTASSIUM SORBATE (TO PROTECT TASTE), ACACIA GUM, NATURAL FLAVORS, SODIUM BENZOATE (TO PROTECT TASTE), SUCROSE ACETATE ISOBUTYRATE,CALCIUM DISODIUM EDTA (TO PROTECT TASTE), CAROB BEAN GUM.",,360.0,MLT,1 Can/Lata,Non Alcoholic Beverages  Ready to Drink,GDSN,355 MLT,2018-10-01,2023-08-31,United States,,PREPARED,,Fanta Gfrt 12OZA AL CN
2613526,CAMPBELL SOUP COMPANY,V8,,00051000185969,"INGREDIENTS: VEGETABLE JUICE (WATER AND CONCENTRATED JUICE OF TOMATOES, CARROTS, CELERY, BEETS, PARSLEY, LETTUCE, WATERCRESS, SPINACH), SALT, NATURAL FLAVORING, VITAMIN C (ASCORBIC ACID), BETA CAROTENE, CITRIC ACID.",,341.0,MLT,Amount per serving,Non Alcoholic Beverages  Ready to Drink,GDSN,69 OZA,2023-07-29,2023-08-31,United States,,UNPREPARED,"[""GROCERY""]",V8 HOT & SPICY
2613920,"International Food Solutions, Inc.",GREEN DRAGON,,00850002832488,"CHICKEN STRIPS: Chicken Leg Meat, Water, Isolated Soy Protein (With Less Than 2% Lecithin), Seasoning [Water, Soy Sauce (Water, Soybeans, Salt, Sugar, Corn Starch), Sugar, Molasses, Salt, Contains Less Than 2% Of Yeast Extract, Maltodextrin, Natural Flavor, Lactic Acid, And Xanthan Gum], Seasoning (Sugar, Black Pepper, Ground Mustard Seed, Ground Celery Seed, Garlic Powder, Fructose, Xanthan Gum, Thyme, Basil, Maltodextrin, Autolyzed Yeast Extract, Soybean Oil, Salt), Sodium Phosphates, Yeast Extract. GLUTEN-FREE TERIYAKI SAUCE: Sugar, Water, Soybeans, Salt, Contains Less Than 2% Of Molasses, Modified Corn Starch, Yeast Extract, Potassium Chloride, Sesame Oil, Xanthan Gum, And Lactic Acid.CONTAINS: SOY, SESAME",,81.0,GRM,2.85 oz (81 g),Meat/Poultry/Other Animals  Prepared/Processed,GDSN,6 KT,2023-07-03,2023-08-31,United States,,PREPARED,"[""CHILD_NUTRITION_FOOD_PROGRAMS""]",Gluten Free Teriyaki Chicken
2613923,National Food Group  Inc.,Zee Zees,,00854114007369,"Apples, Sugar, Water, Strawberry Banana Fruit Base, Contains 2% or less of the following: Natural and Artificial Flavors, Turmeric, Artificial Color (FD and C Red #40, Blue #1) Ascorbic Acid (Vitamin C)",,128.0,GRM,4.5 oz cup,Fruit  Prepared/Processed,GDSN,96 EA,2023-07-19,2023-08-31,United States,,READY_TO_EAT,"[""CHILD_NUTRITION_FOOD_PROGRAMS""]",Strawberry Banana Applesauce
2614127,East Side Entrees,ES Foods,,10693392000160,"Fruity Cheerios: Whole Grain Oats, Sugar, Oat Bran, Corn Starch, Corn Syrup, Salt, Pear Puree Concentrate, Color (Vegetable Juice, Fruit Juice, and Annatto Extract), Tripotassium Phosphate, Natural Flavor, Sodium Citrate, Citric Acid. Vitamin E (Mixed Tocopherols) and Ascorbic Acid Added To Preserve Freshness. Vitamins and Minerals: Calcium Carbonate, Zinc and Iron (Mineral Nutrients), Vitamin C (Sodium Ascorbate), B Vitamin (Niacinamide), Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B2 (Riboflavin), Vitamin B1 (Thiamin Mononitrate), Vitamin A (Palmitate), B Vitamin (Folic Acid), Vitamin B12, Vitamin D3. Strawberry Mini Bites (WG): Whole Wheat Flour, Sugar, Mid Oleic Sunflower Oil, Invert Syrup, Salt, Soy Lecithin (An Emulsifier), Leavenings (Monocalcium Phosphate, Ammonium Bicarbonate, Sodium Bicarbonate), Natural Flavors, Whole Egg Solids, Corn Syrup Solids, Milk. 100% Juice - Fruit Juice: Pear Juice From Concentrate (Pure Filtered Water and Concentrated Pear Juice), Grape Juice From Concentrate (Pure Filtered Water and Concentrated Grape Juice), Natural Flavors, Citric Acid, Vitamin C (Ascorbic Acid).",,170.8000030517578,GRM,6.1 oz,Processed Cereal Products,GDSN,6.1 ONZ,2022-07-20,2023-08-31,United States,,PREPARED,"[""CHILD_NUTRITION_FOOD_PROGRAMS""]",Breakfast Kit Fruity Cheerios
2614277,Hormel Foods Corporation ,HORMEL GATHERINGS,,00037600523813,"HORMEL HARD SALAMI - BEEF, PORK, SALT, CONTAINS 2% OR LESS OF DEXTROSE, WATER, SPICES, GARLIC POWDER, LACTIC ACID STARTER CULTURE, SODIUM ASCORBATE, SODIUM NITRITE, BHA, BHT, CITRIC ACID,HORMEL GENOA SALAMI - PORK, BEEF, SALT, CONTAINS 2% OR LESS OF DEXTROSE, WATER, SPICES, LACTIC ACID STARTER CULTURE, SODIUM ASCORBATE, SODIUM NITRITE, GARLIC POWDER, BHA, BHT, CITRIC ACID,SARGENTO PEPPER JACK CHEESE - MONTEREY JACK CHEESE WITH PEPPERS [PASTEURIZED MILK, JALAPEO PEPPERS, CHEESE CULTURE, SALT, ENZYMES], POTATO STARCH AND POWDERED CELLULOSE [TO PREVENT CAKING], NATAMYCIN [A NATURAL MOLD INHIBITOR],SARGENTO COLBY JACK CHEESE - COLBY CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO {VEGETABLE COLOR}], MONTEREY JACK CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES], POTATO STARCH AND POWDERED CELLULOSE [TO PREVENT CAKING], NATAMYCIN [A NATURAL MOLD INHIBITOR],ASSORTED PITTED OLIVES - GREEN & BLACK PITTED OLIVES, WATER, RED WINE VINEGAR, SEA SALT, CONCENTRATED GRAPE JUICE, EXTRA VIRGIN OLIVE OIL, SPICE,CRACKERS - ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B1 {THIAMINE MONONITRATE}, VITAMIN B2 {RIBOFLAVIN}, FOLIC ACID], SOYBEAN OIL WITH TBHQ FOR FRESHNESS, SUGAR, CONTAINS 2% OR LESS OF SALT, CORN SYRUP, LEAVENING [BAKING SODA, SODIUM ACID PYROPHOSPHATE, MONOCALCIUM PHOSPHATE], WHEY [MILK], SOY LECITHIN",,28.0,GRM,,"Pickles, Olives, Peppers & Relishes",LI,39.7 oz,2023-05-30,2023-08-31,United States,,,,
2614435,"General Mills, Inc.",POKMON,,0016000168329,"WHOLE GRAIN CORN, SUGAR, CORN MEAL, CORN SYRUP, MODIFIED CORN STARCH, DEXTROSE, CANOLA AND/OR SUNFLOWER OIL, SALT, TRICALCIUM PHOSPHATE, RED 40, YELLOW 5 & 6, BLUE 1, GELATIN, TRISODIUM PHOSPHATE, NATURAL AND ARTIFICIAL FLAVOR, VITAMINS AND MINERALS: CALCIUM CARBONATE, VITAMIN C (SODIUM ASCORBATE), IRON AND ZINC (MINERAL NUTRIENTS), A B VITAMIN (NIACINAMIDE), VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE), VITAMIN B1 (THIAMIN MONONITRATE), VITAMIN A (PALMITATE), VITAMIN B2 (RIBOFLAVIN), VITAMIN B12, A B VITAMIN (FOLIC ACID), VITAMIN D3",,39.0,GRM,1 1/4 cup (39g) Pokémon Cereal,Cereal,LI,10.3 oz,2023-06-23,2023-08-31,United States,,,,
2614490,"General Mills, Inc.",CHEERIOS,,0016000189157,"WHOLE GRAIN OATS, WHOLE GRAIN CORN, SUGAR, CORN SYRUP, MODIFIED CORN STARCH, CANOLA AND/OR SUNFLOWER OIL, RASPBERRY PUREE, WHOLE GRAIN RICE, CORN STARCH, BLUEBERRY PUREE, STRAWBERRY PUREE, SALT, COLOR (VEGETABLE AND FRUIT JUICE, CARAMEL COLOR, ANNATTO EXTRACT), TRIPOTASSIUM PHOSPHATE, BAKING SODA, NATURAL FLAVOR, ROSEMARY EXTRACT, VITAMIN E (MIXED TOCOPHEROLS) ADDED TO PRESERVE FRESHNESS, VITAMINS AND MINERALS: CALCIUM CARBONATE, IRON AND ZINC (MINERAL NUTRIENTS), VITAMIN C (SODIUM ASCORBATE), A B VITAMIN (NIACINAMIDE), A B VITAMIN (CALCIUM PANTOTHENATE), VITAMIN B (THIAMIN MONONITRATE), VITAMIN B, (PYRIDOXINE HYDROCHLORIDE), VITAMIN B (RIBOFLAVIN), VITAMIN B, VITAMIN A (PALMITATE), A B VITAMIN (FOLIC ACID), VITAMIN D",,54.0,GRM,1 cup (54g) Cheerios Oat Crunch Berry,Cereal,LI,18 oz,2023-06-23,2023-08-31,United States,,,,
2614967,Friendly Ice Cream Corp.,FRIENDLY'S,SUNDAEXTREME,0029839005864,"MILK, SKIM MILK, PEANUT BUTTER SWIRL (DRY ROASTED PEANUTS, CANE SUGAR, PEANUT OIL, SALT), CORN SYRUP, SUGAR, CHOPPED PEANUT BUTTER CUPS (MILK CHOCOLATE [SUGAR, COCOA BUTTER, CHOCOLATE, MILK, SOY LECITHIN {AN EMULSIFIER}, VANILLA], PEANUTS, SUGAR, PALM KERNEL OIL, LACTOSE, CORNSTARCH [PROCESSING AID], SALT, SOY LECITHIN [AN EMULSIFIER]), CREAM COCOA (PROCESSED WITH ALKALI), WHEY PROTEIN CONCENTRATE, TAPIOCA STARCH, GUAR GUM, CELLULOSE GUM, MONO AND DIGLYCERIDES, XANTHAN GUM, LOCUST BEAN GUM, CARRAGEENAN, VITAMIN A PALMITATE",,95.0,GRM,2/3 Cup (95g),Other Frozen Desserts,LI,1.5 qt,2023-06-23,2023-08-31,United States,,,,
2615037,"Belgioioso Cheese, Inc.",BELGIOIOSO,,0031142523850,"CULTURED MILK, ENZYMES, SALT",,28.0,GRM,1 oz. (28g/about 1 inch cube),Cheese,LI,8 oz,2023-06-23,2023-08-31,United States,,,,
2615090,Marlow Candy & Nut Company,MARLOW,,0033314002491,"CASHEWS, SUNFLOWER OIL, SEA SALT",,28.0,GRM,,"Chips, Pretzels & Snacks",LI,2 oz,2023-06-23,2023-08-31,United States,,,,
2615315,The Kellogg Company ,SPECIAL K,,0038000168055,"SOY PROTEIN ISOLATE, PEANUTS, SOLUBLE CORN FIBER, SUGAR, CASHEWS, FRUCTOSE, PALM KERNEL AND PALM OIL, PRETZEL PIECES (ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B (THIAMIN MONONITRATE), VITAMIN B (RIBOFLAVIN), FOLIC ACID], MALT FLAVOR, SALT, SOYBEAN OIL, YEAST), DEXTROSE, WHOLE GRAIN OATS, ROASTED SOYBEANS, CONTAINS 2% OR LESS OF VEGETABLE GLYCERIN, NONFAT MILK, MILK, SEA SALT, NATURAL FLAVOR, SOY LECITHIN, SALT, COCOA, PAPRIKA EXTRACT COLOR, BUTTER (CREAM, SALT), CORN SYRUP, ROSEMARY EXTRACT FOR FRESHNESS, XANTHAN GUM, WHEAT STARCH",,35.0,GRM,1 Bar (35g),"Snack, Energy & Granola Bars",LI,1.23 oz,2023-07-10,2023-08-31,United States,,,,
2615461,The Kellogg Company ,EGGO,WAFFLERS,0038000572937,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B [THIAMIN MONONITRATE], VITAMIN B [RIBOFLAVIN], FOLIC ACID), WATER, SUGAR, VEGETABLE OIL (SOYBEAN AND PALM, CANOLA AND/OR COTTONSEED), BROWN SUGAR (SUGAR, MOLASSES), EGGS, LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, SODIUM ACID PYROPHOSPHATE, MONOCALCIUM PHOSPHATE), CONTAINS 2% OR LESS OF SALT, CINNAMON, WHEY, SOY LECITHIN, NATURAL FLAVOR, VITAMINS AND MINERALS: CALCIUM CARBONATE, REDUCED IRON, VITAMIN A PALMITATE, VITAMIN B (PYRIDOXINE HYDROCHLORIDE), VITAMIN B",,76.0,GRM,2 Waffles (4 Waffle Bars) (76g),Other Frozen Desserts,LI,,2023-07-10,2023-08-31,United States,,,,
2616516,Times Mirror Magazines,PARAMOUNT BAKERIES,,0072659358726,"ENRICHED WHEAT FLOUR (NIACIN, REDUCED IRON, THIAMINE MONONITRATE & RIBOFLAVIN), WATER, SOYBEAN OIL, SUGAR, YEAST, SALT, CALCIUM PROPIONATE, CORN MEAL, ASCORBIC ACID, ENZYME, VEGETABLE PROTEIN",,71.0,GRM,1 roll (71g),Breads & Buns,LI,15 oz,2023-06-23,2023-08-31,United States,,,,
2617485,Steuben Foods Inc.,ELMHURST,,018944000901,"OATMILK (WATER, WHOLE GRAIN OATS), HEMP CREAM (WATER, HEMP SEEDS), CANE SUGAR, CONTAINS 2% OR LESS OF: NATURAL FLAVORS, MINERAL BLEND (DIPOTASSIUM PHOSPHATE, POTASSIUM CITRATE).",,15.0,MLT,1 Tbsp,Milk Additives,LI,16 fl oz/473 mL,2023-06-27,2023-08-31,United States,,,,
2618105,Conagra Foods-Snack Foods Group,SLIM JIM,,026200140599,"BEEF, PORK, MECHANICALLY SEPARATED CHICKEN, WATER, TEXTURED SOY FLOUR, CORN SYRUP, SALT, CONTAINS LESS THAN 2% OF: NATURAL FLAVORS, DEXTROSE, PAPRIKA, HYDROLYZED SOY PROTEIN, LACTIC ACID STARTER CULTURE, CARAMEL COLOR, MALT EXTRACT, WHEAT FLOUR, SODIUM NITRITE, CITRIC ACID, SOY LECITHIN, EXTRACTIVES OF PAPRIKA. ",,55.0,GRM,"1 STICK, PER CONTAINER",Other Snacks,LI,34.9 oz/989 g,2023-07-04,2023-08-31,United States,,,,
2619330,Wakefern Food Corporation,SHOPRITE,,041190033874,PECANS.,,30.0,GRM,0.25 cup,"Popcorn, Peanuts, Seeds & Related Snacks",LI,6 oz/170 g,2023-07-07,2023-08-31,United States,,,,
2619480,Wakefern Food Corporation,SHOPRITE,WHOLESOME PANTRY,041190055197,ORGANIC FRENCH GREEN LENTILS.,,35.0,GRM,1/4 cup dry,Vegetable and Lentil Mixes,LI,16 oz/1 lbs/453 g,2023-07-13,2023-08-31,United States,,,,
2619529,Wakefern Food Corporation,SHOPRITE,WHOLESOME PANTRY,041190057337,ORGANIC BABY KALE.,,142.0,GRM,1 CONTAINER,Pre-Packaged Fruit & Vegetables,LI,5 oz/142 g,2023-07-07,2023-08-31,United States,,,,
2619620,Wakefern Food Corporation,SHOPRITE,WHOLESOME PANTRY,041190061198,"ORGANIC TOMATOES (ORGANIC TOMATOES, ORGANIC TOMATO JUICE), WATER, ORGANIC JALAPENO PEPPERS, ORGANIC TOMATO PASTE, ORGANIC ONION, ORGANIC DISTILLED VINEGAR, ORGANIC DEHYDRATED ONION, CONTAINS LESS THAN 2% OF SALT, ORGANIC CAYENNE PEPPER, ORGANIC DEHYDRATED GARLIC.",,30.0,GRM,2 tbsp,Dips & Salsa,LI,16 oz/1 lbs/453 g,2023-07-14,2023-08-31,United States,,,,
2619993,Wakefern Food Corporation,SHOPRITE,BOWL & BASKET,041190074181,"PARBOILED LONG GRAIN RICE, ORZO (WHEAT FLOUR. DURUM WHEAT FLOUR), SALT, ONION, GARLIC, TURMERIC.",,45.0,GRM,1/4 cup,Flavored Rice Dishes,LI,7 oz/198 g,2023-07-18,2023-08-31,United States,,,,
2620512,Wakefern Food Corporation,SHOPRITE,BOWL & BASKET,041190410613,"CRUST (WHEAT FLOUR, WATER, PALM OIL, CULTURED WHEAT STARCH, YEAST, SALT, SUGAR, L-CYSTEINE [DOUGH CONDITIONER], CITRIC ACID), TOPPINGS: LOW-MOISTURE PART-SKIM MOZZARELLA CHEESE (MILK, ULTRAFILTERED MILK, SALT, CHEESE CULTURES, ENZYME), GARLIC SAUCE (GARLIC SPREAD, CANOLA OIL, GARLIC, CONTAINS 2% OR LESS OF WHEY PROTEIN, CORN SYRUP SOLIDS, SALT, BUTTERMILK POWDER, SPICES, DEHYDRATED GARLIC, YEAST EXTRACT POWDER, DEXTROSE, NATURAL CHEESE FLAVOR, LEMON POWDER, NATURAL WHITE WINE POWDER, NATURAL BUTTER FLAVOR, CAROTENE [COLOR]), CHEDDAR CHEESE (MILK, ULTRAFILTERED MILK, CREAM, WHEY, SALT, CHEESE CULTURES, ANNATTO [COLOR], ENZYME), PARMESAN CHEESE (MILK, SALT, MILK PROTEIN CONCENTRATE, LIPASE, ENZYME, CHEESE CULTURES, POWDERED CELLULOSE [TO PREVENT CAKING], NATAMYCIN [ANTIMICROBIAL]), SPICES, POWDERED CELLULLOSE (TO PREVENT CAKING).",,141.0,GRM,1/3 pizza,Pizza,LI,14.9 oz/422 g,2023-07-18,2023-08-31,United States,,,,
2620774,Wakefern Food Corporation,SHOPRITE,BOWL & BASKET,041190468256,"CHICKEN, WATER, WITH 2% OR LESS OF SALT, SODIUM PHOSPHATE, DEXTROSE, BROWN SUGAR, CARRAGEENAN, NATURAL FLAVOR.","Not a significant source of trans fat, dietary fiber, vitamin D and calcium.",84.0,GRM,3 oz,Cooked & Prepared,LI,55 oz/1.55 kg,2023-07-19,2023-08-31,United States,,,,
2620877,Wakefern Food Corporation,SHOPRITE,BOWL & BASKET,041190470228,"AGED PARMESAN CHEESE (CULTURED MILK, SALT, ENZYMES), ROMANO CHEESE (CULTURED MILK, SALT, ENZYMES), ASIAGO CHEESE (CULTURED MILK, ENZYMES, SALT), PROVOLONE CHEESE (CULTURED MILK, SALT, ENZYMES).",,28.0,GRM,about 19 chips,"Chips, Pretzels & Snacks",LI,1.75 oz/50 g,2023-07-11,2023-08-31,United States,,,,
2621042,Wakefern Food Corporation,SHOPRITE,BOWL & BASKET,041190474233,"CABBAGE, WATER, SALT, SODIUM BENZOATE AND SODIUM BISULFITE (PRESERVATIVES).",,30.0,GRM,2 Tbsp,Canned Vegetables,LI,16 oz/1 lbs/453 g,2023-07-18,2023-08-31,United States,,,,
2621569,Hannaford Bros. Co.,HANNAFORD,,041268209736,"CULTURED PASTEURIZED GRADE A LOW FAT MILK, SUGAR, WATER, CORN STARCH, CITRIC ACID, SEEDLESS STRAWBERRY PUREE, PECTIN, SUGAR SYRUP, NATURAL FLAVOR, FRUIT AND VEGETABLE JUICE (COLOR), REBAUDIOSIDE A, HONEY, STRAWBERRY JUICE CONCENTRATE, VITAMIN A PALMITATE, VITAMIN D3.",,207.0,MLT,1 BOTTLE,Yogurt,LI,7 fl oz/207 mL,2023-05-16,2023-08-31,United States,,,,
2621866,"S. M. Flickinger Co., Inc.",BEST BYET,,042187011530,"CULTURED PASTEURIZED GRADE A LOW FAT MILK, SUGAR, WATER, MODIFIED FOOD STARCH, NATURAL FLAVOR, ANNATTO EXTRACT AND TURMERIC (COLOR), CARRAGEENAN, PECTIN, CITRIC ACID, VANILLA EXTRACT, VITAMIN A PALMITATE, VITAMIN D3.",,170.0,GRM,2/3 cup,Yogurt,LI,2 lbs/32 oz/907 g,2023-06-27,2023-08-31,United States,,,,
2622042,The Hillshire Brands Company,HILLSHIRE FARM,,044500201659,"BEEF, WATER, CONTAINS 2% OR LESS: SALT, SODIUM LACTATE, POTASSIUM LACTATE, DEXTROSE, BEEF FLAVOR (BEEF STOCK, MALTODEXTRIN, SALT), NATURAL FLAVORS, SODIUM PHOSPHATE, SODIUM DIACETATE, CARAMEL COLOR.",,56.0,GRM,2 oz,"Pepperoni, Salami & Cold Cuts",LI,13 oz/368 g,2023-05-16,2023-08-31,United States,,,,
2622100,Oberto Sausage Company,CATTLEMAN'S CUT,,044900304929,"PORK, WATER, SALT, SOY GRITS (DEFATTED), SUGAR, ENCAPSULATED CITRIC ACID, SPICES, BEEF STOCK, MOLASSES POWDER (MOLASSES, MALTODEXTRIN), PAPRIKA, NATURAL SMOKE FLAVOR, GARLIC POWDER, YEAST EXTRACT, NATURAL FLAVORING, SODIUM NITRITE, CANOLA OIL. CONTAINS SOY. IN COLORED BEEF COLLAGEN CASING (FD&C RED #3).",,28.0,GRM,1 stick,Other Snacks,LI,1 oz/28.3 g,2023-05-30,2023-08-31,United States,,,,
2622444,,ORVILLE REDENBACHER'S,,058807484066,"POPPING CORN, PALM OIL, (CONTAINS TBHQ, CITRIC ACID), SALT, NATURAL AND ARTIFICIAL FLAVOUR, BLACK PEPPER SEASONING, BUTTER, COLOUR, ",,49.5,GRM,"1/2 BAG, ABOUT 6 CUPS POPPED","Popcorn, Peanuts, Seeds & Related Snacks",LI,297 g,2023-06-12,2023-08-31,United States,,,,
2623300,"H2oh!, LLC.",IOS LOVE ORGANIC,,0724500367721,ORGANIC CHIA SEEDS,,12.0,GRM,1 Tbsp (12g),Vegetable and Lentil Mixes,LI,16 oz,2023-06-23,2023-08-31,United States,,,,
2623500,Wehah Farm Inc,LUNDBERG FAMILY FARMS,,073416197619,SHORT GRAIN BROWN RICE.,,45.0,GRM,1/4 cup (dry),Rice,LI,32 oz/2 lbs/907 g,2023-07-18,2023-08-31,United States,,,,
2623599,Stater Bros. Markets Inc.,STATER BROS. MARKETS,,074175017057,"HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, ORANGE PEEL, WATER, SUGAR, PECTIN, CITRIC ACID (ADDED AS A PRESERVATIVE ONLY).","Not a significant source of saturated fat, trans fat, cholesterol, dietary fiber, vitamin D, calcium, iron and potassium.",20.0,GRM,1 Tbsp,"Jam, Jelly & Fruit Spreads",LI,18 oz/510 g,2023-07-04,2023-08-31,United States,,,,
2623616,"Danone US, LLC",HORIZON ORGANIC,,0742365006746,"GRADE A REDUCED FAT ORGANIC MILK, VITAMIN A PALMITATE, VITAMIN D3*, *INGREDIENTS IN EXCESS OF AMOUNT PERMITTED IN REGULAR MILK",,240.0,MLT,1 cup (240mL),Milk,LI,1 gal,2023-06-23,2023-08-31,United States,,,,
